1953236,1,404397166,8,25666676
1953237,1,404423110,120,5965644
1953238,1,405267538,8,24980508
1953239,1,405293423,8,5363932
1953240,1,405375119,8,24810340
1953241,1,405400699,8,26439036
1953242,1,405451512,32,26082988
1953243,1,405760255,128,6197824
1953245,1,406716554,864,24796236
1953246,1,407289476,128,8173828
1953249,1,407379468,32,1171568
1953253,1,407705050,128,8187344
1953256,1,409415432,128,8218500
1953257,1,409420236,8,25493144
1953258,1,409518718,40,25509304
1953259,1,409664702,16,18456320
1953260,1,410033194,8,1117472
1953261,1,410271268,16,2844716
1953262,1,410372324,40,10929812
1953263,1,410489341,128,6015352
1953264,1,410586934,16,3043124
1953265,1,410626094,8,2660728
1953266,1,410628215,8,25052188
1953267,1,410704123,8,3031216
1953268,1,410754061,128,691104
1953276,1,412247562,864,25236500
1953284,1,415472433,24,10607712
1953285,1,415564720,8,6850700
1953286,1,415576923,24,25509340
1953287,1,415620303,8,2599280
1953288,1,415681907,8,5798876
1953289,1,415750170,8,25243484
1953290,1,415829884,864,25496656
1953297,1,417980131,24,25509408
1953298,1,417985107,880,9927512
1953299,1,418047160,864,25225244
1953300,1,418080926,16,27672556
1953301,1,418120055,8,3822880
1953302,1,418182537,32,27841132
1953304,1,418222743,864,27580040
1953310,1,418770072,864,9815308
1953318,1,419910819,864,18437256
1953319,1,419915623,56,1456009
1953320,1,420073927,168,7590800
1953321,1,420076329,8,9738656
1953322,1,420148536,8,25179256
1953323,1,420170007,24,2598608
1953324,1,420392695,8,2710076
1953325,1,420407007,8,24810408
1953326,1,420458854,8,3041028
1953328,1,420524905,592,25710172
1953336,1,421347031,128,7624520
1953337,1,421351835,856,25267740
1953347,1,423047636,184,25453412
1953348,1,423050038,48,25453512
1953349,1,423052440,128,6262132
1953350,1,423284496,8,24810400
1953351,1,423293915,8,18455932
1953352,1,423363003,128,6863348
1953353,1,425114658,128,11000840
1953354,1,425482053,8,17248720
1953358,1,427940481,560,24686972
1953360,1,428073021,416,26498564
1953364,1,429356760,856,25837940
1953365,1,429629382,8,3179984
1953368,1,429739960,72,25841880
1953372,1,431031430,8,5965596
1953373,1,431059230,784,25841436
1953374,1,431113614,40,26109932
1953375,1,431118418,24,26110016
1953376,1,431120820,8,8174896
1953377,1,431123308,8,5798916
1953378,1,431175137,8,3141104
1953379,1,431343794,8,25666896
1953380,1,431438160,128,6948440
1953381,1,433079147,392,26709592
1953382,1,433086353,8,24706672
1953383,1,433206625,128,6338688
1953384,1,433469311,120,11000908
1953385,1,434623749,24,26201600
1953387,1,434695672,296,26113064
1953390,1,434879683,496,26109672
1953405,1,440549581,256,6192968
1953406,1,440753043,808,26467856
1953407,1,441219221,8,27791588
1953408,1,441221623,8,25165892
1953409,1,441224111,128,10999940
1953410,1,441642686,16,25322568
1953411,1,441740028,8,26466592
1953412,1,441744832,40,26467616
1953413,1,441773271,8,3072016
1953414,1,441855732,8,25350356
1953415,1,441904446,8,25322556
1953416,1,442021052,128,11000776
1953417,1,443321436,8,5985776
1953418,1,443374371,8,26507168
1953419,1,443419567,208,26709788
1953420,1,443931648,16,25666744
1953421,1,444006626,8,2697664
1953422,1,444009028,8,25578984
1953423,1,444134546,360,26498808
1953431,1,447011981,856,7647960
1953432,1,447016871,72,26541532
1953444,1,451410466,856,6469976
1953446,1,453318623,856,27570548
1953447,1,453323427,16,3410620
1953448,1,453591609,8,26577616
1953449,1,453688331,128,11000712
1953450,1,453690263,8,25666732
1953451,1,453715506,8,26440212
1953452,1,453794019,64,20927006
1953453,1,454494710,24,3356856
1953454,1,454589018,8,5965596
1953455,1,454859740,8,9881024
1953456,1,454941408,16,3264672
1953457,1,455018272,96,3264684
1953460,1,456111516,856,27626892
1953464,1,458100444,856,5173836
1953465,1,458105248,16,9827604
1953466,1,458376944,128,11000372
1953467,1,458392832,64,20928282
1953468,1,459065990,128,11000156
1953469,1,460597759,16,10787452
1953470,1,460881809,120,5965644
1953471,1,461542727,128,376916
1953473,1,463040299,464,6057000
1953474,1,463123765,8,3286280
1953475,1,463128569,392,6056800
1953476,1,463162093,8,25666680
1953477,1,463178238,16,3350152
1953478,1,463335325,24,11000348
1953479,1,463605169,856,18466672
1953480,1,463609973,16,25666836
1953481,1,463688614,32,3257952
1953482,1,464112418,16,10787436
1953483,1,464240358,64,20928626
1953484,1,465134508,8,3231064
1953485,1,465220980,584,25055592
1953488,1,466837283,848,24901996
1953491,1,467146127,64,20928594
1953492,1,467186466,848,25364160
1953493,1,467191270,32,10936568
1953494,1,467580782,8,5175044
1953495,1,467681666,24,3272716
1953496,1,467781902,128,6258776
1953497,1,468900629,128,483288
1953498,1,470099513,64,1510345
1953499,1,471094509,32,3390500
1953500,1,471230643,848,25242264
1953503,1,471559569,848,25527256
1953510,1,474127058,816,27546316
1953520,1,475174906,8,3272768
1953521,1,475179710,32,27546016
1953522,1,475184514,848,27641724
1953523,1,475185341,8,27436020
1953524,1,475185512,56,10887068
1953525,1,475994326,16,11005868
1953526,1,476095151,8,24810424
1953527,1,476176793,32,26320408
1953528,1,476310806,8,25572216
1953529,1,476381066,32,11001808
1953530,1,476457687,8,25901252
1953531,1,476458791,8,10887104
1953532,1,476514651,848,5017076
1953535,1,477386278,8,25879856
1953536,1,477386354,104,25043304
1953537,1,477456366,152,25038564
1953544,1,477656583,8,27671528
1953545,1,477663875,816,25165120
1953546,1,477855364,128,6197824
1953547,1,478844756,8,25154264
1953548,1,478955248,8,24810444
1953549,1,479060371,32,13640696
1953550,1,479086504,8,3579648
1953551,1,479144852,56,13638860
1953552,1,479865248,24,27793368
1953553,1,480124138,8,25666832
1953554,1,480232944,8,26463552
1953555,1,480234690,88,26209408
1953558,1,480300888,32,25666776
1953559,1,480303376,664,26208372
1953560,1,480305778,88,26004236
1953561,1,480404346,24,27793864
1953562,1,480407648,8,25166000
1953563,1,480602180,32,6099324
1953564,1,480811030,832,26463620
1953567,1,481110136,256,9878840
1953568,1,481112538,8,24810452
1953569,1,481200837,128,6863348
1953570,1,482243246,584,9878972
1953571,1,482250452,128,6948440
1953572,1,483152992,8,17281784
1953573,1,483368571,8,3235360
1953574,1,483443291,8,26674184
1953575,1,483625173,8,25666692
1953576,1,483707357,8,2583860
1953577,1,483808241,128,11000632
1953578,1,484174635,8,24810456
1953579,1,484292591,64,11001564
1953580,1,484501035,832,24662984
1953583,1,484894128,832,24787568
1953584,1,484898932,8,3051684
1953585,1,484938233,8,6098952
1953586,1,484966532,8,25493476
1953587,1,485126882,128,6338688
1953588,1,485809312,8,24810476
1953589,1,485855059,8,6092272
1953591,1,485929702,184,25426164
1953596,1,486748333,384,25425968
1953597,1,486750735,8,24810480
1953598,1,486898215,128,6135720
1953599,1,487514922,8,25141540
1953600,1,487560679,32,5642348
1953601,1,487919784,8,2535096
1953602,1,488030276,176,25419872
1953603,1,488035080,832,24818560
1953605,1,488039884,832,25221244
1953607,1,488048450,88,25420288
1953611,1,488387828,392,26436828
1953616,1,490940425,832,25641364
1953618,1,490991302,256,25977652
1953623,1,492322638,96,25976608
1953624,1,492423366,88,25981736
1953628,1,492602426,832,25980024
1953634,1,493931824,832,27695204
1953637,1,494108361,832,27704224
1953638,1,494141787,840,25772352
1953640,1,495169111,112,24636876
1953641,1,495173915,8,27392236
1953642,1,495197353,8,24810492
1953643,1,495269237,64,1510089
1953644,1,495936587,712,24636936
1953645,1,495943793,112,25050620
1953649,1,497475928,112,24972640
1953651,1,497483134,16,24971576
1953655,1,498026262,528,24971688
1953656,1,498031066,24,24971540
1953659,1,498274958,8,27564964
1953660,1,498278318,824,24945588
1953661,1,498360416,128,6262132
1953662,1,498365220,16,11002300
1953663,1,498401123,128,5940560
1953674,1,503387270,680,25378556
1953677,1,503589108,432,25903016
1953682,1,505642187,144,25378900
1953683,1,505646991,824,25903396
1953686,1,506120486,72,25840896
1953687,1,506122974,320,25839852
1953694,1,506948677,64,6209836
1953695,1,507313372,824,25350684
1953700,1,509074029,824,25076260
1953701,1,509078833,128,483288
1953702,1,509813364,8,13772816
1953703,1,510014892,8,5965596
1953704,1,510101794,120,5965644
1953705,1,510599117,824,26495980
1953706,1,510606323,64,26449236
1953708,1,510667124,648,26447220
1953710,1,510696075,824,26481220
1953713,1,510850710,8,18455488
1953714,1,510891309,824,27465688
1953715,1,510893711,8,24674672
1953716,1,510928822,824,27766372
1953720,1,512334419,824,27796056
1953723,1,512541851,824,27800196
1953724,1,512544339,112,26448256
1953725,1,512546741,128,6197824
1953726,1,513350848,824,26223680
1953727,1,513355652,8,5855988
1953728,1,513415618,688,6205384
1953730,1,513459110,128,1957004
1953731,1,514822967,72,7861888
1953732,1,514825369,8,26782864
1953733,1,514926683,8,13219416
1953734,1,515013671,8,27525760
1953735,1,515093539,16,6338404
1953736,1,515095941,824,5371704
1953737,1,515098343,8,25666736
1953738,1,515302869,128,301324
1953739,1,515354888,256,24899852
1953743,1,516830349,8,5855860
1953744,1,516904811,8,13219452
1953745,1,517003293,8,27804216
1953746,1,517150257,96,24895744
1953747,1,517155061,448,24891128
1953750,1,518051381,88,25302336
1953751,1,518056185,168,25301216
1953755,1,518628662,512,25302436
1953756,1,518633466,8,18455656
1953757,1,518741556,128,6338688
1953758,1,519905709,824,5204384
1953762,1,521710633,48,25302380
1953763,1,521715437,8,25879928
1953764,1,521828331,128,3308864
1953765,1,522870254,64,7855117
1953766,1,523096375,32,6974140
1953767,1,523702656,8,2767456
1953776,1,527693469,216,25953084
1953779,1,529051781,816,25897764
1953783,1,529475733,128,25956504
1953785,1,529594186,816,26163320
1953793,1,532063551,8,18456268
1953794,1,532065953,16,27171484
1953795,1,532070757,8,27171492
1953797,1,533055684,48,25953192
1953798,1,533058086,72,25953272
1953799,1,533060488,40,24676384
1953800,1,533681370,8,27683876
1953801,1,533777794,8,25879872
1953802,1,533852600,352,25953312
1953803,1,533855002,56,8917920
1953813,1,537940422,48,26350296
1953817,1,539564883,568,8917088
1953822,1,540058865,680,26328772
1953823,1,540061267,6,2728017
1953824,1,540101498,8,26076940
1953825,1,540129635,24,2728060
1953826,1,540292997,8,18455456
1953827,1,540371110,88,26329824
1953828,1,540378316,34,2728084
1953829,1,540770349,104,8918112
1953834,1,540845767,16,27373720
1953836,1,541553798,800,27373732
1953838,1,542325387,816,27586920
1953840,1,542554024,56,8917988
1953850,1,546560736,136,27645392
1953856,1,549334115,128,5940560
1953857,1,549338919,64,27649148
1953858,1,549339337,8,9781424
1953859,1,549341724,96,6974088
1953860,1,550392249,816,27671660
1953862,1,550413282,616,27644020
1953867,1,552132475,808,24644132
1953868,1,552134877,32,27269143
1953869,1,552141980,128,571344
1953870,1,553614381,56,615045
1953871,1,553673416,128,3807680
1953872,1,554968659,8,5855816
1953873,1,555184255,128,6258776
1953874,1,555471229,64,615497
1953875,1,556055629,808,24646740
1953876,1,556234229,8,13772824
1953877,1,556301409,8,27413152
1953878,1,556303811,16,3242168
1953879,1,556380933,128,6175752
1953886,1,559501189,808,13295860
1953887,1,559506079,32,1511763
1953889,1,559873632,808,13326624
1953907,1,567940818,808,24811900
1953908,1,567945708,8,13772832
1953909,1,568039816,64,1510289
1953910,1,568334651,8,1510377
1953911,1,568409543,64,18384393
1953912,1,569203721,16,10943432
1953913,1,569489233,808,17265708
1953915,1,570230923,808,25139848
1953919,1,571486770,808,25148780
1953922,1,572366373,808,25251328
1953923,1,572368775,128,6197824
1953924,1,573617504,128,6338688
1953925,1,574129249,808,27583932
1953930,1,577577306,808,27536260
1953940,1,582229771,256,26823160
1953941,1,582232173,32,1511743
1953942,1,582272983,32,615539
1953943,1,582565899,8,10930860
1953944,1,582643107,128,1957004
1953945,1,584186004,32,1511783
1953946,1,584264696,24,26734848
1953953,1,586157889,80,26734468
1953957,1,587672697,808,9873780
1953962,1,590862762,808,5364872
1953964,1,590921791,800,15790276
1953967,1,591134734,8,25052212
1953968,1,591149969,800,13821244
1953969,1,591154773,32,18384425
1953970,1,591413138,32,1511831
1953971,1,591648921,96,10990916
1953972,1,592481456,8,24706760
1953973,1,592641076,16,5855880
1953974,1,592735397,24,13827496
1953975,1,592919767,128,478804
1953976,1,593777153,32,18384810
1953977,1,593837821,8,25492940
1953978,1,593922164,8,10930896
1953979,1,593977053,8,24706904
1953980,1,594383611,128,6169380
1953981,1,595038575,800,24635624
1953982,1,595045781,128,6311000
1953983,1,596162963,16,7336296
1953984,1,596404723,32,6974140
1953985,1,596736860,96,6974088
1953986,1,596785615,32,18384794
1953987,1,596851944,128,6175752
1953988,1,598363739,32,24686956
1953989,1,598366141,8,25052220
1953990,1,598545621,128,441008
1953991,1,598671963,8,25392708
1953992,1,598698814,128,6863348
1953993,1,600124811,800,13274148
1953995,1,600231187,56,7946212
1954000,1,601599433,712,7940232
1954006,1,602889882,808,24997024
1954008,1,603020348,800,13334084
1954012,1,604791565,24,24974564
1954013,1,604798771,16,26077560
1954014,1,604817625,144,24967304
1954015,1,604820027,128,6169380
1954016,1,605776595,24,26075976
1954017,1,606110667,128,6338688
1954018,1,606859328,16,10859784
1954019,1,607133260,128,6197824
1954020,1,608019466,8,26075996
1954021,1,608173280,32,24975600
1954024,1,608337992,128,11001244
1954026,1,608771377,600,24975648
1954027,1,608773779,800,25339236
1954040,1,613693196,552,25669136
1954043,1,614480028,800,17302824
1954050,1,618116714,128,6144072
1954051,1,618119202,16,1811996
1954052,1,618335726,128,483288
1954053,1,621895752,64,1511121
1954054,1,622549988,128,6258776
1954055,1,622581530,8,18441048
1954056,1,622634816,8,13816768
1954059,1,624436002,120,25670484
1954064,1,627145602,8,25505372
1954065,1,627236943,8,9909672
1954066,1,627319041,48,9686248
1954067,1,627547759,128,441008
1954068,1,628827786,128,6197824
1954069,1,629862247,48,11000068
1954070,1,630249985,8,25052232
1954071,1,630397644,8,7336488
1954072,1,630433761,128,640276
1954073,1,632364277,760,26258208
1954074,1,632366679,6,2728377
1954075,1,632542037,24,2728440
1954076,1,632919851,24,2728328
1954077,1,633444285,128,376916
1954078,1,633590300,800,25834908
1954079,1,633592702,8,25134536
1954080,1,633630533,128,247032
1954100,1,645055150,800,27382092
1954101,1,645114276,128,6169380
1954102,1,646072943,16,2808692
1954104,1,646252235,800,27687116
1954105,1,646266939,8,25879940
1954106,1,646343522,184,9698508
1954107,1,646352642,616,9698196
1954108,1,646357446,8,25052236
1954109,1,646413506,128,640276
1954110,1,647553716,6,2728145
1954111,1,647573852,8,2844776
1954112,1,647803637,24,2728188
1954113,1,648195882,34,2728212
1954114,1,648266062,8,24950292
1954115,1,648301570,16,11000596
1954116,1,648307810,128,6863348
1954117,1,649577257,8,3018476
1954118,1,649675296,8,13241484
1954119,1,649678141,8,25493384
1954120,1,649735788,22,284481
1954121,1,649868685,8,24810308
1954122,1,649959961,128,247032
1954123,1,651545242,792,17267756
1954126,1,652193296,792,17269488
1954136,1,655766523,792,25893104
1954137,1,655768925,552,26149356
1954138,1,655773729,8,7337112
1954139,1,655862603,16,26077580
1954140,1,656036467,38,3770237
1954142,1,656125636,8,26257404
1954143,1,656128038,184,26257504
1954144,1,656142795,128,11001724
1954145,1,657868955,10,284476
1954146,1,657994117,48,26149696
1954147,1,657998921,16,26077592
1954148,1,658161480,8,13772844
1954149,1,658189734,24,3228736
1954150,1,658216298,56,26122592
1954154,1,658642526,248,26210172
1954157,1,658961827,64,26490152
1954158,1,659012103,64,1456965
1954159,1,659144981,64,615337
1954160,1,659630302,128,11002428
1954161,1,660585826,8,3107264
1954162,1,660691514,128,6197824
1954163,1,661296149,488,26120520
1954164,1,661301039,8,24963920
1954165,1,661340853,8,27804220
1954166,1,661379727,32,1457091
1954167,1,661707451,24,26143540
1954168,1,661802195,128,11002328
1954169,1,663468439,128,1957004
1954170,1,663723693,728,26700396
1954182,1,665726893,200,27438360
1954183,1,665740679,592,27438060
1954187,1,667032219,792,27556800
1954189,1,667148547,792,7645884
1954193,1,668691374,784,27591792
1954196,1,668736046,56,10960456
1954197,1,668846060,56,10960428
1954203,1,670225538,464,10960488
1954204,1,670536549,8,27394224
1954205,1,670598610,32,27553192
1954206,1,670601098,22,2577589
1954207,1,670668554,528,13769580
1954217,1,672416521,208,10960764
1954218,1,672418923,48,13770804
1954221,1,674090056,784,13275892
1954222,1,674097262,784,24715136
1954228,1,676124378,120,13770892
1954229,1,676126780,784,7962876
1954230,1,676131584,88,13770848
1954236,1,678247653,8,24961860
1954237,1,678430984,30,18995629
1954238,1,678471378,34,1926700
1954239,1,678497306,8,26700824
1954240,1,678549462,104,6794672
1954241,1,679845655,24,6794612
1954242,1,679951581,8,24706604
1954243,1,680017233,64,1628833
1954244,1,680066747,8,27392004
1954247,1,680148835,784,25060280
1954257,1,685107288,784,13292360
1954258,1,685109690,128,478804
1954259,1,686419053,128,478804
1954260,1,687061061,784,24966544
1954261,1,687065951,128,6790396
1954262,1,688192130,8,10907052
1954263,1,688370744,8,24706636
1954264,1,688455932,784,24978956
1954265,1,688458334,2,19840272
1954266,1,688480124,16,1812188
1954267,1,688741524,128,6175752
1954268,1,689199510,8,25241972
1954269,1,689225176,16,24941640
1954270,1,689336390,8,13350512
1954271,1,689424556,152,25376648
1954272,1,689426958,8,24873084
1954273,1,689451689,64,18353861
1954278,1,691221025,632,25368152
1954279,1,691223091,8,13772836
1954281,1,691225407,8,25539116
1954282,1,691578637,64,25538064
1954283,1,691583441,128,6169380
1954284,1,692373044,24,26224804
1954285,1,692481768,8,27381784
1954286,1,692483957,8,25712928
1954287,1,692592837,128,6338688
1954288,1,693648732,48,1812036
1954289,1,694106586,664,25538100
1954292,1,694313667,456,26492776
1954303,1,697117944,24,26109920
1954304,1,697122284,616,25997236
1954305,1,697302629,304,26108872
1954306,1,697390133,128,483288
1954307,1,698822761,168,26273920
1954312,1,699358831,72,26094720
1954314,1,699429876,448,26093636
1954321,1,701647432,40,26172200
1954324,1,701755709,520,26180324
1954332,1,704072063,160,26181184
1954338,1,707452546,784,9864328
1954345,1,711039576,64,18353933
1954346,1,711049876,16,13262156
1954347,1,711052278,784,18473860
1954348,1,711985318,128,6863348
1954349,1,711999483,8,5728640
1954350,1,712065725,64,26180928
1954352,1,713084539,8,5798928
1954353,1,713113350,8,27671432
1954354,1,713118154,728,25200784
1954355,1,713487762,32,27269171
1954356,1,713740673,128,376916
1954357,1,714249225,8,24941628
1954358,1,714319800,8,2845768
1954359,1,714362442,8,13262188
1954360,1,714420812,776,17270140
1954361,1,714425302,128,6169380
1954362,1,715514689,8,13772880
1954363,1,715764362,32,27269091
1954364,1,715817381,8,13262844
1954365,1,715883836,8,2640768
1954366,1,715911178,8,24941692
1954367,1,715996549,24,25888432
1954368,1,716103904,64,26679844
1954369,1,716111110,128,6948440
1954370,1,717173696,8,26069232
1954371,1,717301610,776,26326788
1954372,1,717306500,8,24707020
1954373,1,717414080,128,6311000
1954374,1,718076743,16,8100981
1954375,1,718235537,128,6338688
1954376,1,719341195,56,26408448
1954377,1,719343683,8,25061156
1954378,1,719361838,16,24941596
1954380,1,719423650,768,25131768
1954386,1,722028515,776,26332220
1954392,1,724048202,776,27673880
1954393,1,724050402,776,27779864
1954403,1,730352464,64,15320352
1954408,1,732711423,16,25888788
1954409,1,732713825,776,15780212
1954413,1,732841246,48,25202176
1954414,1,732843648,8,10895824
1954415,1,732943482,24,26644488
1954416,1,733132650,128,301324
1954417,1,734292436,16,1628865
1954418,1,734561472,128,483288
1954419,1,735515880,128,5940560
1954420,1,736858564,8,25141736
1954421,1,736912159,8,5037208
1954422,1,737004748,16,3274360
1954423,1,737139352,768,25190772
1954428,1,738733655,168,25451280
1954429,1,738790879,128,6863348
1954430,1,740007804,8,17260004
1954431,1,740074528,8,13772856
1954432,1,740150644,8,3235568
1954433,1,740199460,8,27379188
1954434,1,740234014,8,24707060
1954435,1,740299399,8,9881112
1954436,1,740365290,8,24712652
1954437,1,740473386,64,26644456
1954438,1,740968050,8,25493252
1954439,1,741062719,8,26764432
1954440,1,741078175,8,13772896
1954441,1,741179350,8,25297160
1954442,1,741220588,8,24941700
1954443,1,741254541,8,24707032
1954444,1,741327766,8,9909588
1954445,1,741394570,8,27379220
1954446,1,741511250,768,17290196
1954447,1,741518456,8,27379448
1954448,1,741546418,8,5965596
1954449,1,741626203,120,5965644
1954450,1,742909974,8,5799360
1954451,1,743047152,128,6169380
1954452,1,744113074,8,13772888
1954456,1,744352962,32,25942240
1954464,1,746372492,496,27453732
1954465,1,746374894,8,25493264
1954466,1,746403947,8,5799612
1954467,1,746494926,656,25941908
1954468,1,746497328,272,27453984
1954472,1,747626117,600,25713632
1954473,1,747630921,72,13262112
1954474,1,748444386,64,20877785
1954475,1,748954578,256,26201064
1954476,1,748956980,648,26278752
1954477,1,748961784,744,25547340
1954482,1,749171867,768,27614340
1954483,1,749174269,768,6055208
1954492,1,751505785,760,24655244
1954497,1,752099463,760,24710240
1954503,1,752869468,128,6338752
1954506,1,752963072,16,9728272
1954507,1,753076526,24,2050336
1954508,1,753173614,8,2050360
1954509,1,753214820,8,18455772
1954510,1,753244814,8,27833568
1954511,1,753315630,128,1435600
1954512,1,755157307,8,24810500
1954513,1,755274016,24,26337984
1954515,1,755297388,576,26336884
1954517,1,755303233,752,25013984
1954525,1,758495587,200,25069808
1954532,1,760000251,160,26363948
1954533,1,760005055,128,5940560
1954534,1,761272685,760,24808496
1954540,1,763778771,424,25071960
1954550,1,766302909,752,17312704
1954559,1,767031539,752,25750248
1954561,1,768095167,656,26407424
1954563,1,768115306,752,25836080
1954566,1,769532158,752,25509480
1954574,1,770385617,8,27791816
1954575,1,770405215,752,18478268
1954576,1,770410019,8,24941796
1954577,1,770479728,8,24810512
1954578,1,770551548,8,27606708
1954579,1,770623153,16,4514784
1954580,1,770788640,16,13210932
1954581,1,770850910,16,18482824
1954582,1,771002956,8,27435944
1954583,1,771048283,8,25166108
1954584,1,771097124,8,27389792
1954585,1,771192064,304,25419372
1954589,1,771408170,744,13235408
1954595,1,773810810,752,6469520
1954596,1,773815614,8,26198772
1954597,1,773940094,24,2050408
1954598,1,773980360,8,26037596
1954599,1,774108858,8,25493360
1954600,1,774124028,8,3566956
1954601,1,774158371,8,25624156
1954602,1,774292795,8,18482836
1954603,1,774311560,24,10913936
1954604,1,774634585,8,9827728
1954605,1,774783177,312,25419616
1954610,1,776649431,192,25223416
1954611,1,776654235,368,25223232
1954612,1,776659039,184,25223516
1954616,1,777270380,744,25216784
1954629,1,780107919,80,25337856
1954646,1,782954395,400,17299496
1954648,1,783941245,344,17299700
1954654,1,784100373,744,17315204
1954659,1,784332530,744,25477088
1954664,1,785726602,32,25958780
1954666,1,786308328,352,26090392
1954674,1,789537616,240,25960556
1954675,1,789540018,40,25960524
1954676,1,789542420,112,25966020
1954688,1,793066804,40,25337780
1954693,1,793645996,48,25958752
1954703,1,796359964,744,5059356
1954709,1,797069698,744,5131932
1954718,1,799397936,56,6848876
1954719,1,799445729,80,25956440
1954720,1,799477976,744,27682972
1954721,1,799506310,744,27403768
1954728,1,799793364,736,24691780
1954729,1,799798168,680,6848908
1954740,1,801165580,736,13251868
1954742,1,802946321,736,24773352
1954752,1,803461487,48,24919824
1954754,1,803468401,56,25956412
1954755,1,803579195,688,24919476
1954760,1,805263403,736,25446104
1954761,1,805386600,8,25937156
1954762,1,805391404,8,25389908
1954763,1,805516658,8,25141752
1954764,1,805598670,8,26439080
1954765,1,805696814,8,3352400
1954766,1,805851064,8,2697592
1954767,1,805920980,128,11002260
1954768,1,806182805,8,25909956
1954770,1,806300939,8,24941748
1954772,1,806435692,8,3352388
1954775,1,806627436,8,3392816
1954776,1,806642643,736,25240492
1954777,1,806645045,8,3067764
1954778,1,806706059,8,25052184
1954779,1,806786991,736,25857540
1954787,1,808962989,736,26274008
1954790,1,810414190,24,25952684
1954791,1,810416678,80,25952696
1954792,1,810419080,152,25952608
1954793,1,810423884,16,25957212
1954794,1,810428688,8,25957208
1954795,1,810431176,24,25666608
1954796,1,810778194,104,25957220
1954799,1,811463624,224,26261852
1954805,1,813411210,8,26304324
1954806,1,813577992,296,25952736
1954807,1,813585198,8,9762200
1954808,1,813687028,8,4286296
1954809,1,813766724,128,6258776
1954810,1,814468573,120,5965644
