1,1,0.726778
0,2,1.098582
2,3,0.367310
1,4,0.889716
0,5,1.061034
2,6,0.698016
0,7,1.077265
1,8,0.974542
2,9,0.861352
0,10,1.077219
1,11,0.963677
0,12,1.055164
2,13,0.858684
1,14,0.977344
0,15,1.052537
2,16,0.940210
1,17,0.976969
0,18,1.044577
2,19,0.962240
0,20,1.037690
1,21,0.977827
1,22,0.979709
0,23,1.034458
2,24,0.984846
0,25,1.030234
2,26,0.990476
1,27,0.983939
1,28,0.985819
0,29,1.027234
2,30,0.992991
0,31,1.024661
2,32,0.994185
1,33,0.983920
0,34,1.024123
0,35,1.021305
2,36,0.994563
0,37,1.019828
1,38,0.989465
0,39,1.018400
2,40,0.994121
0,41,1.017583
2,42,0.993661
1,43,0.992429
0,44,1.015296
1,45,0.994475
2,46,0.993176
0,47,1.014587
1,48,0.995257
1,49,0.997665
0,50,1.013205
2,51,0.993017
1,52,0.998350
1,53,0.999881
0,54,1.011886
2,55,0.992657
1,56,1.000485
0,57,1.010786
2,58,0.992237
0,59,1.010053
1,60,1.002491
0,61,1.009576
2,62,0.991741
1,63,1.002968
0,64,1.008212
1,65,1.003315
2,66,0.991318
1,67,1.005059
0,68,1.006829
2,69,0.990836
1,70,1.005184
0,71,1.006121
0,72,1.005165
2,73,0.990956
1,74,1.005923
0,75,1.004511
1,76,1.006013
2,77,0.991179
1,78,1.007059
0,79,1.003492
1,80,1.007824
0,81,1.002662
2,82,0.991807
0,83,1.002102
2,84,0.992956
1,85,1.008745
0,86,1.001768
2,87,0.993662
1,88,1.008894
0,89,1.001100
2,90,0.994144
0,91,1.000467
1,92,1.009540
0,93,0.999913
1,94,1.009691
0,95,0.999647
2,96,0.995275
1,97,1.009724
2,98,0.995730
1,99,1.009887
0,100,0.998713
1,101,1.009955
2,102,0.996233
0,103,0.998273
2,104,0.996628
2,105,0.997790
1,106,1.010793
0,107,0.997869
2,108,0.997966
1,109,1.010804
0,110,0.997624
1,111,1.010690
0,112,0.997649
1,113,1.010747
2,114,0.999401
0,115,0.997874
2,116,0.999703
1,117,1.010703
2,118,0.999659
1,119,1.004585
0,120,0.997874
2,121,0.999439
