1,127,0.992386
0,128,0.990291
1,129,0.992276
1,130,0.992478
0,131,0.989250
2,132,0.970036
1,133,0.992357
0,134,0.988131
1,135,0.993317
2,136,0.974864
1,137,0.992966
0,138,0.988239
2,139,0.976951
1,140,0.991943
0,141,0.988864
1,142,0.991165
0,143,0.990280
2,144,0.978078
2,145,0.976322
1,146,0.990019
0,147,0.992366
2,148,0.973669
0,149,0.993871
1,150,0.987988
1,151,0.987152
2,152,0.972035
0,153,0.995653
0,154,0.996384
1,155,0.986542
1,156,0.986538
0,157,0.996682
2,158,0.969741
1,159,0.987139
0,160,0.997209
2,161,0.967758
0,162,0.997009
1,163,0.983896
0,164,0.997035
2,165,0.965838
0,166,0.996824
2,167,0.934494
0,168,0.996743
1,169,0.985797
0,170,0.996041
0,171,0.995650
1,172,0.985939
2,173,0.951187
1,174,0.986515
0,175,0.995284
1,176,0.988393
0,177,0.994196
0,178,0.994018
1,179,0.988560
1,180,0.989886
0,181,0.993864
2,182,0.959992
0,183,0.993706
1,184,0.991750
2,185,0.961332
0,186,0.993393
2,187,0.963482
1,188,0.992427
1,189,0.992378
0,190,0.993041
1,191,0.992243
0,192,0.993216
2,193,0.967467
2,194,0.968816
1,195,0.992032
0,196,0.993377
1,197,0.991145
2,198,0.971474
0,199,0.993585
0,200,0.993455
1,201,0.989066
2,202,0.973155
1,203,0.987362
2,204,0.974677
0,205,0.993999
2,206,0.976793
1,207,0.986617
0,208,0.994040
0,209,0.993391
1,210,0.986743
0,211,0.993382
1,212,0.987517
2,213,0.977771
0,214,0.987042
1,215,0.988514
2,216,0.943870
1,217,0.988430
0,218,0.989188
2,219,0.953042
0,220,0.990759
1,221,0.987242
1,222,0.987047
0,223,0.991710
2,224,0.960639
1,225,0.986617
0,226,0.993301
2,227,0.962843
0,228,0.994322
1,229,0.986225
0,230,0.994632
1,231,0.986305
2,232,0.964909
0,233,0.995519
1,234,0.986791
2,235,0.965613
2,236,0.966787
0,237,0.995904
1,238,0.987391
2,239,0.969393
0,240,0.995647
2,241,0.971418
1,242,0.987115
0,243,0.995342
1,244,0.986593
0,245,0.995015
2,246,0.975149
0,247,0.994809
1,248,0.986441
2,249,0.976003
0,250,0.994663
1,251,0.986438
0,252,0.994633
2,253,0.978250
1,254,0.986353
0,255,0.994606
2,256,0.979274
0,257,0.994368
1,258,0.982108
2,259,0.979353
1,260,0.984133
0,261,0.993821
2,262,0.978617
0,263,0.993457
1,264,0.986234
1,265,0.987785
0,266,0.993311
0,267,0.993409
2,268,0.948111
1,269,0.989641
0,270,0.993105
1,271,0.992886
2,272,0.950521
0,273,0.992669
1,274,0.994176
0,275,0.992559
2,276,0.954243
1,277,0.994419
2,278,0.957765
1,279,0.993992
0,280,0.993251
2,281,0.962720
1,282,0.992720
0,283,0.993285
0,284,0.993083
0,285,0.993253
2,286,0.969319
1,287,0.990172
1,288,0.988060
0,289,0.994332
2,290,0.974048
2,291,0.977058
0,292,0.994659
1,293,0.984832
2,294,0.978750
2,295,0.982329
0,296,0.995150
1,297,0.980366
1,298,0.980337
0,299,0.994818
2,300,0.985010
0,301,0.994354
2,302,0.984106
1,303,0.981803
0,304,0.993836
1,305,0.983434
0,306,0.993603
2,307,0.980906
0,308,0.993411
1,309,0.986666
2,310,0.944823
0,311,0.994062
0,312,0.994666
1,313,0.987545
2,314,0.951329
1,315,0.987497
0,316,0.994584
2,317,0.958753
0,318,0.994057
1,319,0.987375
0,320,0.993827
2,321,0.965715
1,322,0.987734
0,323,0.993334
2,324,0.969653
1,325,0.988369
