0,386,0.995152
0,387,0.994853
1,388,0.962896
0,389,0.994953
1,390,0.968307
0,391,0.994900
1,392,0.974555
0,393,0.995007
2,394,0.956268
0,395,0.994709
1,396,0.980752
2,397,0.958416
0,398,0.994902
1,399,0.987597
0,400,0.994792
1,401,0.990543
2,402,0.960505
1,403,0.991958
0,404,0.994286
2,405,0.964398
1,406,0.996465
0,407,0.976839
1,408,1.001132
0,409,0.977845
1,410,1.004695
1,411,1.006630
0,412,0.979661
2,413,0.967579
0,414,0.980194
0,415,0.982326
1,416,1.008440
2,417,0.965436
0,418,0.989266
1,419,1.009124
0,420,0.990357
2,421,0.962253
0,422,0.993105
0,423,0.995831
1,424,1.007839
2,425,0.959711
1,426,1.006914
1,427,1.005727
0,428,1.001117
1,429,1.003365
2,430,0.956116
0,431,1.003250
0,432,1.005292
1,433,1.001816
2,434,0.955055
0,435,1.006167
1,436,0.999719
2,437,0.878446
1,438,0.998662
0,439,1.007870
0,440,1.017802
1,441,1.003455
2,442,0.897743
1,443,1.002490
0,444,1.019747
1,445,1.000137
2,446,0.913708
1,447,0.997452
0,448,1.021534
1,449,0.994882
0,450,1.021753
2,451,0.935701
1,452,0.991726
1,453,0.989795
2,454,0.944090
1,455,0.988587
0,456,1.022170
1,457,0.985481
1,458,0.984531
2,459,0.972586
0,460,1.021385
1,461,0.981809
2,462,0.980633
0,463,1.020756
0,464,1.020250
1,465,0.956357
0,466,1.019594
0,467,1.019113
1,468,0.958289
0,469,1.018565
1,470,0.960424
0,471,1.017402
0,472,1.016530
1,473,0.965708
0,474,1.013894
0,475,1.013293
0,476,1.011677
2,477,0.950425
0,478,1.010751
1,479,0.979591
0,480,1.009996
1,481,0.982710
0,482,1.008942
0,483,1.008076
0,484,1.007364
1,485,0.988045
2,486,0.960290
0,487,1.006000
0,488,1.005264
0,489,1.004396
2,490,0.963639
1,491,0.994704
0,492,1.002929
0,493,1.002259
1,494,0.997750
2,495,0.967902
1,496,0.999267
0,497,1.001295
2,498,0.970941
0,499,1.000579
1,500,1.003226
2,501,0.974233
0,502,0.999063
1,503,1.003955
1,504,1.004842
2,505,0.978029
0,506,0.997838
2,507,0.979576
0,508,0.997066
1,509,1.005691
1,510,1.006597
0,511,0.996441
2,512,0.983722
0,513,0.995769
1,514,1.006890
0,515,0.995026
2,516,0.987239
1,517,1.008124
0,518,0.994401
1,519,1.008709
0,520,0.994115
1,521,1.008883
2,522,0.996512
0,523,0.993934
1,524,1.009525
0,525,0.993757
1,526,1.009129
1,527,1.008968
0,528,0.993876
1,529,1.008890
0,530,0.994345
0,531,0.994688
2,532,0.999389
0,533,0.995101
1,534,1.008298
2,535,0.999581
1,536,1.008569
0,537,0.995650
2,538,0.998848
1,539,1.007840
0,540,0.998033
2,541,0.997738
0,542,0.998522
1,543,1.007413
1,544,1.006730
0,545,0.999988
2,546,0.994834
1,547,1.005629
0,548,1.001477
1,549,1.005021
2,550,0.928929
2,551,0.928625
0,552,1.002056
1,553,1.003822
0,554,1.002578
0,555,1.003128
1,556,1.002663
1,557,1.001037
2,558,0.937843
0,559,1.004807
2,560,0.941932
0,561,1.005243
1,562,1.000287
0,563,1.005829
1,564,0.998018
2,565,0.946601
0,566,1.006957
0,567,1.007819
1,568,0.995069
2,569,0.959278
0,570,1.008279
2,571,0.966090
0,572,1.009529
1,573,0.991949
2,574,0.972846
0,575,1.010124
1,576,0.989029
2,577,0.983400
0,578,1.011256
1,579,0.986517
2,580,0.990651
0,581,1.011412
1,582,0.984530
0,583,1.011177
1,584,0.980884
0,585,1.011193
1,586,0.980765
0,587,1.011206
2,588,1.008869
1,589,0.980692
0,590,0.993527
2,591,1.013824
1,592,0.961938
2,593,1.015010
0,594,0.995035
1,595,0.965021
2,596,0.935436
0,597,0.995211
0,598,0.996119
1,599,0.973371
0,600,0.996274
2,601,0.954679
0,602,0.996853
1,603,0.980552
0,604,0.997337
1,605,0.984329
0,606,0.997438
1,607,0.985566
2,608,0.964066
1,609,0.986636
0,610,0.997550
1,611,0.994780
2,612,0.970400
0,613,0.997046
1,614,0.995665
2,615,0.971975
0,616,0.997151
1,617,0.996701
0,618,0.996989
1,619,1.000716
2,620,0.976766
0,621,0.996816
1,622,1.001661
2,623,0.976895
0,624,0.996951
0,625,0.996782
2,626,0.979022
0,627,0.996764
1,628,1.004888
0,629,0.997035
1,630,1.006590
0,631,0.997375
1,632,1.007107
2,633,0.910390
0,634,0.997208
1,635,1.007313
0,636,0.997200
1,637,1.007798
0,638,0.997219
1,639,1.007912
0,640,0.997492
1,641,1.007696
2,642,0.922393
0,643,0.998108
1,644,1.007926
2,645,0.933206
1,646,1.008045
0,647,0.998968
1,648,1.007534
0,649,0.998989
0,650,0.999009
2,651,0.944827
0,652,0.999276
1,653,1.006368
1,654,1.005252
0,655,0.999298
2,656,0.957447
0,657,0.999239
1,658,1.003426
0,659,0.999055
2,660,0.964557
0,661,0.998851
1,662,1.001562
2,663,0.971129
0,664,0.998952
1,665,1.000115
2,666,0.974069
0,667,0.999071
1,668,0.999082
0,669,0.999085
1,670,0.998212
0,671,0.999020
1,672,0.995994
0,673,0.999196
1,674,0.995213
2,675,0.996065
0,676,0.999454
0,677,0.999469
1,678,0.993507
2,679,1.003603
0,680,0.999637
1,681,0.992279
0,682,0.999739
0,683,0.999895
1,684,0.990793
2,685,1.007550
0,686,0.999833
1,687,0.990044
2,688,1.011318
0,689,0.999840
1,690,0.989457
0,691,0.999848
2,692,1.013563
0,693,1.000003
1,694,0.989354
2,695,1.013745
0,696,1.000011
2,697,1.014679
0,698,1.000169
1,699,0.988847
2,700,1.014273
0,701,1.000316
1,702,0.988355
1,703,0.988091
2,704,1.014713
0,705,1.000314
0,706,1.000535
1,707,0.988549
0,708,1.000889
2,709,1.014407
0,710,1.001106
1,711,0.989867
2,712,1.012748
0,713,1.000863
1,714,0.990778
2,715,0.940632
0,716,1.001226
2,717,0.942946
1,718,0.991723
1,719,0.992471
0,720,1.002521
1,721,0.992883
2,722,0.950730
1,723,0.994582
1,724,0.995023
0,725,1.002985
2,726,0.959128
0,727,1.002939
0,728,1.002800
1,729,0.967115
2,730,0.967634
0,731,1.002493
0,732,1.002084
1,733,0.973960
2,734,0.970157
0,735,1.001889
1,736,0.974933
0,737,1.001376
1,738,0.980825
1,739,0.984358
0,740,1.000598
2,741,0.981530
1,742,0.992484
0,743,0.999801
2,744,0.983505
0,745,0.999185
0,746,0.998230
1,747,0.997376
2,748,0.984683
0,749,0.997740
1,750,1.000324
0,751,0.997487
2,752,0.985037
0,753,0.997092
1,754,1.003021
0,755,0.996469
2,756,0.984602
0,757,0.996476
1,758,1.006694
1,759,1.007454
0,760,0.996324
2,761,0.982938
0,762,0.996176
1,763,1.009233
0,764,0.996402
1,765,1.009701
2,766,0.914811
1,767,1.010850
0,768,0.997047
1,769,1.011801
0,770,0.997414
1,771,1.012466
0,772,0.997298
1,773,1.012502
2,774,0.925027
1,775,1.012353
0,776,0.997397
2,777,0.933179
0,778,0.998128
1,779,1.012714
0,780,0.997935
2,781,0.937729
1,782,1.012052
0,783,0.999014
1,784,1.011228
1,785,1.010650
0,786,0.998978
1,787,1.009918
0,788,0.998934
2,789,0.958003
0,790,0.998951
1,791,1.009367
0,792,0.999045
2,793,0.962471
1,794,1.008147
0,795,0.999080
2,796,0.967810
0,797,0.999332
1,798,1.006996
0,799,0.999578
1,800,1.006427
1,801,1.004698
0,802,0.999823
0,803,0.999822
2,804,0.981938
1,805,1.002172
2,806,0.989196
0,807,1.000887
0,808,1.000801
1,809,1.000069
1,810,0.997571
2,811,0.995278
0,812,1.001167
2,813,0.996600
0,814,1.001378
1,815,0.995239
2,816,0.997815
0,817,1.001350
1,818,0.993357
0,819,0.981066
1,820,0.992575
2,821,0.999497
0,822,0.982539
1,823,0.990784
2,824,1.001178
0,825,0.983102
0,826,0.987410
1,827,0.988532
0,828,0.990531
1,829,0.987564
0,830,0.992058
2,831,0.946820
0,832,0.999415
1,833,0.958334
1,834,0.959621
2,835,0.948867
0,836,1.010269
0,837,1.012153
1,838,0.964423
2,839,0.950454
0,840,1.015442
0,841,1.016063
1,842,0.970466
2,843,0.953167
0,844,1.017874
0,845,1.019089
1,846,0.975418
2,847,0.952133
0,848,1.019794
1,849,0.975856
0,850,1.020994
1,851,0.979787
2,852,0.952456
1,853,0.985349
0,854,1.021625
0,855,1.030029
1,856,0.995712
2,857,0.903489
0,858,1.029987
0,859,1.029369
1,860,0.999371
1,861,1.000350
0,862,1.029252
2,863,0.912151
0,864,1.029031
0,865,1.028658
1,866,1.004366
1,867,1.004859
0,868,1.028408
0,869,1.027994
1,870,1.005580
2,871,0.928085
1,872,1.006273
0,873,1.026820
1,874,1.006811
2,875,0.935981
0,876,1.026440
1,877,1.006332
0,878,1.026076
1,879,1.006157
0,880,1.025202
2,881,0.945044
1,882,1.005935
1,883,1.006089
0,884,1.024515
1,885,1.005705
2,886,0.957704
0,887,1.023561
0,888,1.023176
1,889,1.005041
2,890,0.966923
0,891,1.022562
1,892,1.004520
0,893,1.021771
2,894,0.972896
0,895,1.021190
1,896,1.003333
2,897,0.979816
0,898,1.020844
1,899,1.002613
2,900,0.985954
0,901,1.020272
1,902,1.001307
0,903,1.019258
2,904,0.930088
0,905,1.018891
1,906,1.000583
2,907,0.938337
1,908,0.999143
0,909,1.018451
2,910,0.942422
0,911,1.018044
0,912,1.017686
2,913,0.958842
0,914,1.017387
1,915,0.995829
2,916,0.969872
2,917,0.975174
0,918,1.016996
1,919,0.993144
0,920,1.016351
1,921,0.990358
0,922,1.015877
2,923,0.997731
1,924,0.988972
2,925,1.008428
0,926,1.015100
1,927,0.987281
2,928,1.013351
0,929,1.014588
1,930,0.985657
0,931,1.013911
2,932,1.026223
0,933,1.013294
1,934,0.985144
2,935,1.030213
0,936,1.012726
1,937,0.984641
0,938,1.012414
0,939,1.012017
0,940,1.011637
0,941,1.011337
1,942,0.955549
2,943,1.050424
1,944,0.956019
2,945,1.055284
0,946,1.010765
1,947,0.962278
0,948,1.009863
0,949,1.008863
0,950,1.008152
1,951,0.972099
2,952,1.063572
0,953,1.007162
1,954,0.977163
0,955,1.006377
0,956,1.005334
2,957,0.992285
1,958,0.985441
2,959,0.992423
0,960,1.004354
1,961,0.987598
0,962,1.003600
2,963,0.991327
0,964,1.003021
1,965,0.994042
2,966,0.990509
0,967,1.001826
1,968,0.995993
2,969,0.989701
0,970,1.001589
1,971,1.000109
0,972,1.000748
2,973,0.989310
0,974,1.000532
1,975,1.001811
2,976,0.989200
0,977,0.999795
1,978,1.005056
0,979,0.999242
1,980,1.006603
2,981,0.987708
0,982,0.999069
0,983,0.998743
1,984,1.009540
1,985,1.012079
2,986,0.986011
0,987,0.998021
1,988,1.012808
0,989,0.997639
2,990,0.985431
0,991,0.997487
1,992,1.014840
0,993,0.997260
2,994,0.984356
0,995,0.997050
1,996,1.015914
1,997,1.017682
0,998,0.979901
1,999,1.018080
2,1000,0.982893
0,1001,0.981140
2,1002,0.981261
1,1003,1.021508
2,1004,0.980631
0,1005,0.984495
1,1006,1.021901
1,1007,1.022914
2,1008,0.977723
0,1009,0.990259
1,1010,1.023422
0,1011,0.991908
1,1012,1.022677
2,1013,0.975086
0,1014,0.994236
2,1015,0.973174
0,1016,0.995333
1,1017,1.022921
0,1018,0.997540
1,1019,1.022224
0,1020,0.998882
0,1021,1.000114
1,1022,1.021734
0,1023,1.002445
1,1024,1.021245
2,1025,0.914813
0,1026,1.003614
0,1027,1.004924
1,1028,1.019600
0,1029,1.006212
1,1030,1.018497
2,1031,0.919323
0,1032,1.009640
2,1033,0.924499
2,1034,0.933678
2,1035,0.936174
0,1036,1.015261
1,1037,1.011453
0,1038,1.016595
1,1039,1.009924
2,1040,0.948179
0,1041,1.017732
1,1042,1.007754
2,1043,0.957207
1,1044,0.966505
0,1045,1.019710
0,1046,1.019951
1,1047,0.965581
0,1048,1.020113
1,1049,0.965357
1,1050,0.966689
0,1051,1.020379
0,1052,1.020179
0,1053,1.020020
2,1054,1.004882
0,1055,1.019402
2,1056,1.009333
1,1057,0.975018
0,1058,1.018617
1,1059,0.975987
2,1060,1.010239
0,1061,1.018019
1,1062,0.977083
2,1063,0.938742
0,1064,1.017120
2,1065,0.946751
1,1066,0.983890
0,1067,1.015899
1,1068,0.988088
2,1069,0.953079
0,1070,1.014577
1,1071,0.991373
0,1072,1.012626
1,1073,0.997386
2,1074,0.966038
0,1075,1.011856
0,1076,1.011087
1,1077,0.998549
1,1078,1.001175
0,1079,1.010430
2,1080,0.976020
0,1081,1.009003
1,1082,1.001956
0,1083,1.008391
1,1084,1.002797
2,1085,0.976996
1,1086,1.004356
2,1087,0.980860
0,1088,1.007791
0,1089,1.007284
1,1090,1.005255
2,1091,0.984697
0,1092,1.006202
0,1093,1.006024
1,1094,1.005649
2,1095,0.985933
1,1096,1.006422
0,1097,1.004731
1,1098,1.007247
2,1099,0.992269
0,1100,1.003618
1,1101,1.007678
2,1102,0.995416
0,1103,1.003355
1,1104,1.008145
0,1105,1.002028
1,1106,1.008889
2,1107,0.997560
0,1108,1.001653
1,1109,1.009144
2,1110,0.999769
0,1111,1.000987
1,1112,1.009317
2,1113,1.001684
0,1114,1.000006
1,1115,1.009368
0,1116,0.999375
1,1117,1.009238
2,1118,1.002040
0,1119,0.999121
0,1120,0.998807
1,1121,1.009102
2,1122,0.926168
1,1123,1.008837
2,1124,0.927419
0,1125,0.998642
1,1126,1.008554
0,1127,0.997923
0,1128,0.997753
1,1129,1.008526
2,1130,0.936977
0,1131,0.997665
0,1132,0.997708
1,1133,1.008432
1,1134,1.007888
2,1135,0.955721
0,1136,0.998046
1,1137,1.007696
0,1138,0.998148
0,1139,0.998277
1,1140,1.006865
2,1141,0.970546
1,1142,1.006160
0,1143,0.998818
2,1144,0.973439
0,1145,0.999238
0,1146,0.999595
1,1147,1.004176
0,1148,0.999628
1,1149,1.003836
0,1150,0.999878
2,1151,0.992049
1,1152,1.003037
2,1153,0.997713
0,1154,1.000744
1,1155,1.002248
1,1156,1.001564
0,1157,1.001349
2,1158,1.007142
1,1159,1.000323
0,1160,1.002139
1,1161,0.999462
2,1162,1.009866
0,1163,1.002565
1,1164,0.998098
0,1165,1.001712
1,1166,0.996779
2,1167,0.934545
0,1168,1.001925
0,1169,1.001912
1,1170,0.995011
2,1171,0.940300
1,1172,0.994401
0,1173,1.002916
1,1174,0.993942
0,1175,1.003025
1,1176,0.993136
2,1177,0.958713
0,1178,1.004131
0,1179,0.989929
1,1180,0.992731
2,1181,0.971386
0,1182,0.990291
1,1183,0.992248
1,1184,0.991399
0,1185,0.993829
1,1186,0.991163
2,1187,0.985544
0,1188,0.997244
1,1189,0.957477
2,1190,0.994949
0,1191,0.997618
1,1192,0.960691
0,1193,1.000836
1,1194,0.964791
0,1195,1.001280
0,1196,1.002414
1,1197,0.970226
0,1198,1.003092
2,1199,1.000992
1,1200,0.980684
0,1201,1.003600
1,1202,0.982421
0,1203,1.003928
0,1204,1.003864
1,1205,0.984412
2,1206,0.931517
0,1207,1.004193
1,1208,0.986614
0,1209,1.004554
1,1210,1.001451
2,1211,0.935142
0,1212,1.004398
0,1213,1.004467
1,1214,1.007219
2,1215,0.937980
0,1216,1.004314
0,1217,1.004465
1,1218,1.011390
2,1219,0.942739
1,1220,1.012528
2,1221,0.945578
0,1222,1.004016
2,1223,0.949763
0,1224,1.003575
1,1225,1.018820
0,1226,1.002700
1,1227,1.019553
0,1228,1.002354
1,1229,1.020390
0,1230,1.001614
1,1231,1.020342
2,1232,0.964959
0,1233,1.001076
1,1234,1.021051
0,1235,1.000246
0,1236,0.999475
1,1237,1.021214
0,1238,0.998998
1,1239,1.021000
2,1240,0.976397
0,1241,0.998310
1,1242,1.021334
2,1243,0.980280
0,1244,0.997620
1,1245,1.021106
2,1246,0.984018
0,1247,0.997689
1,1248,1.021114
0,1249,0.997158
0,1250,0.997027
1,1251,1.020823
1,1252,1.020458
0,1253,0.996744
1,1254,1.019626
0,1255,0.996996
1,1256,1.018699
1,1257,1.018131
2,1258,0.992702
0,1259,0.996857
0,1260,0.997248
1,1261,1.017737
2,1262,0.992215
0,1263,0.997626
2,1264,0.993412
1,1265,1.017272
0,1266,0.998209
2,1267,0.993688
1,1268,1.016458
2,1269,0.993214
0,1270,0.998710
1,1271,1.015943
2,1272,0.993485
1,1273,1.014649
0,1274,1.000767
1,1275,1.014182
2,1276,0.920428
0,1277,1.000773
1,1278,1.013404
0,1279,1.001450
1,1280,1.012591
2,1281,0.925904
0,1282,1.001668
1,1283,1.011848
2,1284,0.930110
0,1285,1.001650
0,1286,1.002144
2,1287,0.936667
0,1288,1.002423
1,1289,1.009421
0,1290,1.003101
1,1291,1.008277
2,1292,0.957331
0,1293,1.003201
0,1294,1.003782
2,1295,0.960470
1,1296,0.973168
0,1297,1.004264
0,1298,1.005004
1,1299,0.973443
1,1300,0.973414
2,1301,0.993929
0,1302,1.004864
1,1303,0.976165
0,1304,1.004554
0,1305,1.004478
2,1306,1.004664
1,1307,0.978729
0,1308,1.004475
2,1309,1.008160
0,1310,1.004242
1,1311,0.982171
0,1312,1.004249
0,1313,1.003883
1,1314,0.984255
0,1315,1.003697
1,1316,0.988133
2,1317,1.013946
0,1318,1.003567
2,1319,1.013839
0,1320,1.002990
0,1321,1.002987
1,1322,0.993108
2,1323,1.012229
0,1324,1.002815
1,1325,0.993819
0,1326,1.002491
1,1327,0.996151
0,1328,1.002395
1,1329,0.997243
2,1330,1.007994
0,1331,1.002301
1,1332,0.998698
0,1333,1.002192
1,1334,0.999744
2,1335,1.004870
0,1336,1.002092
1,1337,1.001852
2,1338,1.003224
0,1339,1.002149
1,1340,1.003061
0,1341,1.001755
1,1342,1.004702
0,1343,1.002045
2,1344,0.999461
0,1345,1.001881
1,1346,1.006562
2,1347,0.991994
0,1348,1.001942
1,1349,1.007081
2,1350,0.989103
0,1351,1.002441
1,1352,1.008784
2,1353,0.987400
0,1354,1.002491
0,1355,1.002772
1,1356,1.009040
2,1357,0.906754
0,1358,1.002892
1,1359,1.010138
2,1360,0.908926
0,1361,1.002953
1,1362,1.020070
0,1363,0.994569
1,1364,1.020355
2,1365,0.924697
1,1366,1.020387
1,1367,1.020684
2,1368,0.936902
0,1369,0.997810
1,1370,1.021618
2,1371,0.942568
1,1372,1.021465
1,1373,1.021166
2,1374,0.954608
1,1375,1.021182
0,1376,0.999267
1,1377,1.020725
0,1378,0.999239
2,1379,0.969873
2,1380,0.977919
0,1381,0.999181
1,1382,1.020507
0,1383,0.999378
1,1384,1.019567
0,1385,0.999862
2,1386,0.995118
0,1387,0.999688
1,1388,1.018611
0,1389,0.999885
2,1390,1.000703
0,1391,1.000000
1,1392,1.017749
1,1393,1.016182
0,1394,1.000011
1,1395,1.015312
2,1396,1.008323
0,1397,1.000278
2,1398,1.009874
0,1399,1.000535
1,1400,1.013846
0,1401,1.000867
2,1402,1.013101
0,1403,1.000751
1,1404,1.012833
2,1405,1.014134
0,1406,1.001147
1,1407,1.012196
2,1408,1.014925
0,1409,1.001321
2,1410,1.016143
1,1411,1.010852
0,1412,1.002384
1,1413,1.009879
2,1414,1.017341
0,1415,1.003109
1,1416,1.008904
1,1417,1.008054
2,1418,1.020288
0,1419,1.003254
1,1420,1.007280
0,1421,1.003610
2,1422,1.021255
1,1423,1.006546
0,1424,1.004147
1,1425,1.005667
0,1426,1.004480
2,1427,0.947690
0,1428,1.004664
0,1429,1.005537
1,1430,0.970427
0,1431,1.006136
2,1432,0.951320
1,1433,0.970917
2,1434,0.959681
0,1435,1.007794
1,1436,0.973253
0,1437,1.009279
0,1438,1.009726
0,1439,1.010022
1,1440,0.978463
0,1441,1.010821
1,1442,0.979296
2,1443,0.970955
2,1444,0.978169
0,1445,1.012364
2,1446,0.978592
1,1447,0.988351
0,1448,1.012990
0,1449,1.013445
1,1450,0.990097
0,1451,1.013594
1,1452,0.990949
2,1453,0.984368
0,1454,1.013815
1,1455,0.992070
2,1456,0.984330
0,1457,1.014535
2,1458,0.986663
0,1459,1.014851
0,1460,1.015075
1,1461,0.999535
2,1462,0.989385
1,1463,1.000287
1,1464,1.001100
0,1465,1.015848
2,1466,0.904495
0,1467,1.015801
1,1468,1.002368
1,1469,1.003889
2,1470,0.912649
0,1471,1.015990
1,1472,1.004974
0,1473,1.016093
0,1474,1.015952
1,1475,1.006023
1,1476,1.006037
0,1477,1.016053
2,1478,0.934037
0,1479,1.015993
0,1480,1.015924
1,1481,1.006827
0,1482,1.016409
2,1483,0.951923
0,1484,1.016272
1,1485,1.006745
2,1486,0.958550
1,1487,1.006746
1,1488,1.006302
0,1489,1.016232
0,1490,1.016088
1,1491,1.005409
1,1492,1.004343
2,1493,0.976791
0,1494,1.015974
2,1495,0.983411
0,1496,1.016080
0,1497,1.015870
1,1498,1.002665
2,1499,0.990007
